ip_address,timestamp,login_status,request_type,is_anomaly_ground_truth
192.168.1.42,2024-03-23 09:44:00,success,GET,0
192.168.1.26,2024-03-03 09:34:00,success,GET,0
192.168.1.36,2024-03-07 10:15:00,success,POST,0
192.168.1.29,2024-03-29 18:01:00,success,GET,0
192.168.1.43,2024-03-17 10:42:00,success,GET,0
192.168.1.48,2024-03-25 09:07:00,success,GET,0
192.168.1.18,2024-01-20 13:49:00,success,PUT,0
192.168.1.29,2024-02-11 11:01:00,success,GET,0
192.168.1.36,2024-02-25 13:34:00,success,GET,0
192.168.1.45,2024-02-20 16:18:00,success,GET,0
192.168.1.26,2024-03-28 08:05:00,success,POST,0
192.168.1.28,2024-03-19 13:21:00,success,GET,0
192.168.1.9,2024-03-13 11:05:00,success,PUT,0
192.168.1.43,2024-02-22 08:18:00,success,GET,0
10.0.0.1,2024-02-04 11:20:00,success,GET,1
192.168.1.20,2024-01-09 08:55:00,success,GET,0
192.168.1.5,2024-02-22 10:26:00,success,PUT,0
10.0.0.3,2024-02-15 11:31:00,failure,DELETE,1
192.168.1.42,2024-03-09 10:48:00,success,PUT,0
192.168.1.24,2024-03-28 11:28:00,success,GET,0
192.168.1.43,2024-01-21 08:14:00,success,PUT,0
192.168.1.25,2024-03-11 18:58:00,success,GET,0
192.168.1.49,2024-02-23 08:17:00,success,POST,0
192.168.1.15,2024-01-13 13:31:00,failure,GET,0
192.168.1.21,2024-03-22 14:56:00,success,GET,0
192.168.1.23,2024-03-12 16:36:00,success,PUT,0
192.168.1.30,2024-01-23 09:30:00,success,GET,0
10.0.0.8,2024-02-06 08:17:00,failure,POST,1
192.168.1.23,2024-03-28 08:50:00,success,GET,0
192.168.1.21,2024-01-07 17:44:00,success,POST,0
192.168.1.36,2024-01-15 10:32:00,success,GET,0
192.168.1.49,2024-03-29 17:22:00,success,GET,0
192.168.1.39,2024-03-01 10:34:00,success,POST,0
192.168.1.24,2024-01-20 13:11:00,success,GET,0
192.168.1.16,2024-03-27 13:18:00,success,POST,0
192.168.1.48,2024-02-28 11:40:00,success,GET,0
192.168.1.6,2024-01-21 10:54:00,success,GET,0
192.168.1.41,2024-03-10 10:33:00,success,GET,0
192.168.1.16,2024-01-13 18:41:00,success,GET,0
192.168.1.32,2024-01-08 10:37:00,success,GET,0
192.168.1.39,2024-02-28 11:54:00,success,GET,0
192.168.1.30,2024-01-21 09:43:00,success,GET,0
192.168.1.22,2024-03-21 10:39:00,success,GET,0
192.168.1.6,2024-01-15 13:21:00,success,GET,0
192.168.1.48,2024-02-13 12:46:00,success,PUT,0
192.168.1.43,2024-01-27 15:16:00,success,GET,0
192.168.1.49,2024-02-06 17:48:00,success,GET,0
192.168.1.7,2024-01-21 15:17:00,success,GET,0
192.168.1.49,2024-02-24 18:42:00,success,PUT,0
192.168.1.24,2024-03-03 11:16:00,success,GET,0
192.168.1.20,2024-03-27 14:07:00,success,GET,0
192.168.1.15,2024-03-28 14:14:00,success,POST,0
192.168.1.5,2024-03-13 12:56:00,success,POST,0
192.168.1.3,2024-03-15 17:35:00,success,GET,0
192.168.1.29,2024-02-10 09:43:00,success,GET,0
192.168.1.28,2024-03-22 13:34:00,success,GET,0
192.168.1.8,2024-02-22 10:52:00,success,GET,0
192.168.1.30,2024-01-21 08:45:00,success,GET,0
192.168.1.7,2024-03-23 13:15:00,success,GET,0
192.168.1.15,2024-01-07 09:52:00,success,GET,0
192.168.1.39,2024-01-04 16:29:00,success,PUT,0
192.168.1.32,2024-03-05 08:22:00,success,PUT,0
192.168.1.48,2024-01-16 16:56:00,success,PUT,0
192.168.1.30,2024-01-29 17:33:00,success,PUT,0
192.168.1.46,2024-01-03 09:48:00,success,GET,0
192.168.1.10,2024-02-05 14:51:00,success,POST,0
192.168.1.43,2024-03-14 17:33:00,success,GET,0
192.168.1.15,2024-01-19 14:52:00,success,GET,0
192.168.1.2,2024-02-29 09:27:00,success,GET,0
192.168.1.8,2024-03-04 10:36:00,success,GET,0
10.0.0.7,2024-03-11 12:44:00,failure,DELETE,1
192.168.1.28,2024-01-06 12:31:00,success,GET,0
192.168.1.4,2024-02-08 13:27:00,success,GET,0
192.168.1.43,2024-02-18 08:29:00,success,GET,0
192.168.1.13,2024-02-19 10:54:00,success,POST,0
192.168.1.31,2024-01-23 10:33:00,success,GET,0
192.168.1.8,2024-01-25 10:02:00,success,GET,0
192.168.1.32,2024-03-02 18:02:00,success,POST,0
10.0.0.6,2024-03-24 12:39:00,failure,POST,1
192.168.1.25,2024-03-15 11:31:00,success,GET,0
192.168.1.16,2024-01-12 18:18:00,success,GET,0
192.168.1.2,2024-03-17 18:33:00,success,PUT,0
192.168.1.18,2024-01-11 16:15:00,success,GET,0
192.168.1.9,2024-03-20 14:32:00,success,GET,0
192.168.1.48,2024-01-12 11:10:00,success,PUT,0
192.168.1.4,2024-03-03 12:24:00,success,PUT,0
192.168.1.6,2024-03-08 10:51:00,success,POST,0
192.168.1.47,2024-03-06 18:25:00,success,PUT,0
192.168.1.30,2024-02-18 12:24:00,failure,GET,0
192.168.1.16,2024-03-27 09:14:00,success,GET,0
192.168.1.49,2024-02-22 13:24:00,success,GET,0
192.168.1.32,2024-03-30 13:59:00,success,PUT,0
192.168.1.22,2024-01-31 10:38:00,success,GET,0
192.168.1.43,2024-03-16 14:16:00,success,GET,0
192.168.1.18,2024-02-29 15:10:00,success,GET,0
192.168.1.33,2024-01-05 08:01:00,success,GET,0
192.168.1.32,2024-01-07 09:14:00,success,PUT,0
192.168.1.23,2024-01-27 12:51:00,success,POST,0
192.168.1.14,2024-02-20 15:28:00,success,GET,0
192.168.1.12,2024-02-06 15:41:00,success,PUT,0
192.168.1.25,2024-01-03 12:16:00,failure,PUT,0
192.168.1.6,2024-01-16 09:34:00,success,GET,0
192.168.1.15,2024-03-25 11:43:00,success,GET,0
192.168.1.10,2024-01-11 12:43:00,failure,GET,0
192.168.1.10,2024-03-24 14:47:00,success,POST,0
192.168.1.15,2024-03-27 14:05:00,failure,POST,0
192.168.1.40,2024-02-02 12:03:00,success,GET,0
192.168.1.18,2024-01-21 11:31:00,success,GET,0
192.168.1.9,2024-03-09 10:23:00,success,GET,0
192.168.1.22,2024-02-17 11:13:00,success,GET,0
192.168.1.43,2024-01-12 11:58:00,success,GET,0
192.168.1.35,2024-02-02 17:41:00,success,GET,0
192.168.1.1,2024-02-12 08:58:00,success,PUT,0
192.168.1.24,2024-01-26 09:04:00,failure,PUT,0
10.0.0.4,2024-01-19 09:42:00,success,GET,1
192.168.1.35,2024-03-19 13:55:00,success,GET,0
192.168.1.46,2024-01-26 14:33:00,success,GET,0
192.168.1.11,2024-01-14 10:15:00,success,POST,0
192.168.1.49,2024-03-10 13:44:00,success,GET,0
192.168.1.49,2024-01-16 14:39:00,success,GET,0
192.168.1.45,2024-03-02 18:42:00,success,PUT,0
192.168.1.21,2024-01-19 10:20:00,success,GET,0
192.168.1.14,2024-01-11 09:45:00,success,POST,0
192.168.1.17,2024-01-14 14:53:00,success,GET,0
192.168.1.8,2024-01-14 14:34:00,success,GET,0
10.0.0.1,2024-01-08 10:45:00,failure,POST,1
192.168.1.49,2024-01-14 09:20:00,success,GET,0
10.0.0.9,2024-02-25 12:20:00,failure,DELETE,1
192.168.1.41,2024-02-23 08:31:00,failure,PUT,0
192.168.1.23,2024-03-10 17:22:00,success,GET,0
192.168.1.48,2024-01-30 17:44:00,success,PUT,0
192.168.1.50,2024-01-05 13:40:00,success,POST,0
192.168.1.6,2024-03-06 16:38:00,success,GET,0
192.168.1.45,2024-02-03 12:35:00,success,GET,0
192.168.1.39,2024-03-15 16:22:00,failure,GET,0
192.168.1.15,2024-03-15 11:16:00,success,GET,0
10.0.0.10,2024-02-03 11:49:00,success,GET,1
192.168.1.16,2024-03-29 15:01:00,success,GET,0
192.168.1.15,2024-02-14 11:23:00,success,PUT,0
10.0.0.9,2024-02-14 11:06:00,failure,POST,1
192.168.1.40,2024-02-11 17:15:00,success,GET,0
192.168.1.43,2024-02-28 17:31:00,success,PUT,0
192.168.1.8,2024-03-24 14:01:00,success,GET,0
192.168.1.19,2024-03-24 13:17:00,success,GET,0
192.168.1.16,2024-02-11 12:39:00,success,POST,0
192.168.1.25,2024-03-28 14:43:00,success,GET,0
10.0.0.3,2024-03-23 08:09:00,failure,POST,1
192.168.1.18,2024-02-04 12:52:00,success,GET,0
10.0.0.9,2024-01-28 09:48:00,success,GET,1
192.168.1.15,2024-03-03 12:14:00,failure,GET,0
192.168.1.27,2024-02-08 09:05:00,success,POST,0
192.168.1.11,2024-03-29 11:32:00,success,GET,0
10.0.0.6,2024-02-10 09:49:00,failure,POST,1
192.168.1.50,2024-01-29 15:51:00,success,GET,0
192.168.1.37,2024-01-13 11:33:00,success,GET,0
10.0.0.3,2024-02-08 08:52:00,failure,POST,1
192.168.1.15,2024-02-16 09:45:00,success,GET,0
192.168.1.6,2024-01-14 14:44:00,success,POST,0
192.168.1.21,2024-01-28 12:59:00,success,POST,0
192.168.1.9,2024-01-18 12:34:00,success,GET,0
192.168.1.34,2024-03-09 14:21:00,success,PUT,0
192.168.1.49,2024-02-12 13:01:00,failure,PUT,0
192.168.1.39,2024-01-16 14:19:00,success,PUT,0
10.0.0.3,2024-03-03 09:56:00,success,GET,1
192.168.1.33,2024-02-29 12:00:00,success,PUT,0
192.168.1.45,2024-02-08 13:24:00,success,POST,0
10.0.0.5,2024-01-23 11:46:00,failure,POST,1
192.168.1.11,2024-03-21 13:04:00,failure,GET,0
192.168.1.43,2024-03-28 10:14:00,success,POST,0
192.168.1.28,2024-01-28 09:40:00,success,PUT,0
192.168.1.47,2024-03-15 11:48:00,success,GET,0
10.0.0.6,2024-02-23 13:03:00,failure,DELETE,1
192.168.1.22,2024-01-11 13:50:00,success,GET,0
192.168.1.2,2024-02-12 18:02:00,success,PUT,0
192.168.1.12,2024-01-14 17:37:00,success,GET,0
192.168.1.30,2024-02-24 13:48:00,success,GET,0
192.168.1.14,2024-03-09 12:25:00,success,PUT,0
192.168.1.47,2024-01-15 10:25:00,success,GET,0
192.168.1.34,2024-02-11 18:57:00,failure,POST,0
192.168.1.7,2024-01-17 11:47:00,success,GET,0
192.168.1.32,2024-01-12 15:13:00,success,GET,0
192.168.1.24,2024-03-11 08:02:00,success,GET,0
192.168.1.38,2024-02-22 14:13:00,failure,GET,0
192.168.1.16,2024-02-18 15:35:00,success,GET,0
192.168.1.14,2024-01-19 11:06:00,success,GET,0
192.168.1.30,2024-02-05 12:57:00,success,GET,0
192.168.1.30,2024-03-16 17:49:00,success,GET,0
192.168.1.50,2024-01-06 10:09:00,success,GET,0
192.168.1.41,2024-03-06 13:10:00,success,GET,0
192.168.1.33,2024-01-09 16:49:00,success,GET,0
192.168.1.45,2024-01-05 13:19:00,success,GET,0
192.168.1.5,2024-02-14 12:53:00,success,GET,0
192.168.1.14,2024-02-24 18:56:00,success,POST,0
192.168.1.18,2024-01-13 12:05:00,success,GET,0
192.168.1.41,2024-02-13 12:10:00,success,GET,0
192.168.1.46,2024-02-02 12:47:00,success,PUT,0
192.168.1.3,2024-01-04 16:45:00,success,PUT,0
192.168.1.13,2024-01-25 17:37:00,success,GET,0
192.168.1.36,2024-01-17 12:42:00,success,POST,0
192.168.1.25,2024-02-28 09:52:00,success,PUT,0
192.168.1.38,2024-01-21 15:20:00,failure,PUT,0
192.168.1.30,2024-01-14 15:57:00,failure,GET,0
192.168.1.40,2024-01-30 12:33:00,success,GET,0
192.168.1.3,2024-02-26 12:52:00,success,POST,0
192.168.1.33,2024-02-25 17:31:00,success,GET,0
192.168.1.21,2024-03-30 09:38:00,failure,GET,0
192.168.1.42,2024-02-05 15:38:00,success,GET,0
192.168.1.14,2024-01-07 12:29:00,failure,GET,0
192.168.1.25,2024-03-16 09:52:00,success,GET,0
192.168.1.2,2024-01-17 13:41:00,success,POST,0
192.168.1.18,2024-03-06 09:02:00,failure,GET,0
192.168.1.22,2024-01-24 16:35:00,success,GET,0
192.168.1.41,2024-03-26 14:14:00,success,PUT,0
192.168.1.31,2024-01-08 10:18:00,success,PUT,0
192.168.1.1,2024-01-02 11:06:00,success,GET,0
192.168.1.14,2024-02-18 15:30:00,failure,GET,0
192.168.1.32,2024-01-19 18:17:00,success,GET,0
192.168.1.23,2024-01-28 13:48:00,success,POST,0
192.168.1.25,2024-03-26 11:01:00,success,POST,0
192.168.1.32,2024-02-04 11:30:00,success,GET,0
192.168.1.11,2024-02-29 11:10:00,failure,GET,0
192.168.1.40,2024-01-05 08:17:00,success,PUT,0
192.168.1.17,2024-01-26 09:04:00,success,GET,0
192.168.1.45,2024-02-08 08:28:00,success,POST,0
192.168.1.9,2024-03-30 15:08:00,success,GET,0
192.168.1.37,2024-03-26 11:18:00,success,GET,0
192.168.1.41,2024-01-15 11:57:00,success,GET,0
192.168.1.45,2024-03-09 16:36:00,success,GET,0
192.168.1.1,2024-02-07 12:57:00,success,GET,0
10.0.0.8,2024-02-07 08:09:00,failure,POST,1
192.168.1.10,2024-02-13 10:12:00,success,GET,0
192.168.1.2,2024-01-21 12:04:00,success,GET,0
192.168.1.33,2024-01-20 11:01:00,success,GET,0
192.168.1.41,2024-02-14 16:20:00,success,PUT,0
192.168.1.42,2024-01-15 10:54:00,success,GET,0
192.168.1.9,2024-01-30 17:19:00,success,PUT,0
192.168.1.7,2024-01-21 10:27:00,success,GET,0
192.168.1.17,2024-03-10 14:32:00,success,GET,0
192.168.1.17,2024-02-02 13:13:00,success,POST,0
192.168.1.17,2024-01-31 14:53:00,success,GET,0
192.168.1.17,2024-02-27 15:19:00,success,GET,0
192.168.1.11,2024-02-08 18:12:00,success,POST,0
192.168.1.48,2024-01-17 18:25:00,failure,GET,0
192.168.1.10,2024-01-21 13:48:00,success,GET,0
192.168.1.30,2024-02-02 15:06:00,success,GET,0
192.168.1.10,2024-02-15 10:56:00,success,GET,0
192.168.1.27,2024-02-22 13:38:00,failure,GET,0
192.168.1.37,2024-03-26 08:39:00,success,GET,0
192.168.1.50,2024-01-06 14:30:00,success,GET,0
192.168.1.50,2024-02-03 09:03:00,success,PUT,0
192.168.1.27,2024-02-20 14:46:00,success,GET,0
192.168.1.42,2024-02-26 08:59:00,success,GET,0
192.168.1.20,2024-02-16 12:00:00,success,PUT,0
192.168.1.23,2024-03-09 16:43:00,success,POST,0
192.168.1.37,2024-02-11 13:05:00,success,GET,0
192.168.1.9,2024-03-08 11:18:00,success,PUT,0
192.168.1.47,2024-03-26 10:22:00,success,POST,0
192.168.1.4,2024-02-13 13:17:00,success,GET,0
192.168.1.20,2024-02-09 09:00:00,success,POST,0
192.168.1.43,2024-03-09 14:25:00,success,GET,0
192.168.1.20,2024-01-01 08:28:00,success,GET,0
192.168.1.24,2024-01-05 12:35:00,failure,POST,0
192.168.1.44,2024-01-25 08:06:00,success,PUT,0
10.0.0.2,2024-03-07 09:32:00,failure,POST,1
192.168.1.35,2024-02-05 11:49:00,success,GET,0
192.168.1.13,2024-01-29 09:02:00,success,GET,0
192.168.1.26,2024-03-15 15:21:00,success,PUT,0
192.168.1.48,2024-02-25 13:49:00,success,PUT,0
192.168.1.43,2024-03-12 14:53:00,success,POST,0
192.168.1.36,2024-02-09 17:43:00,success,POST,0
192.168.1.48,2024-02-13 09:08:00,failure,POST,0
192.168.1.25,2024-02-05 18:56:00,success,GET,0
192.168.1.5,2024-01-28 10:42:00,success,GET,0
192.168.1.29,2024-01-19 10:45:00,success,POST,0
192.168.1.44,2024-01-15 10:34:00,success,GET,0
192.168.1.30,2024-03-21 09:40:00,success,GET,0
10.0.0.10,2024-03-29 12:48:00,failure,DELETE,1
192.168.1.40,2024-03-30 13:39:00,failure,GET,0
192.168.1.31,2024-01-27 15:03:00,success,POST,0
192.168.1.40,2024-03-15 11:02:00,success,PUT,0
192.168.1.40,2024-02-07 10:52:00,success,PUT,0
192.168.1.32,2024-01-18 13:38:00,success,POST,0
192.168.1.41,2024-01-03 11:26:00,success,GET,0
192.168.1.43,2024-02-22 14:50:00,success,GET,0
192.168.1.50,2024-03-09 15:57:00,success,GET,0
192.168.1.14,2024-01-09 16:48:00,success,GET,0
192.168.1.22,2024-02-22 15:30:00,success,GET,0
192.168.1.5,2024-01-22 10:49:00,success,GET,0
192.168.1.40,2024-03-15 09:25:00,success,PUT,0
192.168.1.11,2024-03-08 12:56:00,success,GET,0
192.168.1.30,2024-03-06 09:15:00,success,GET,0
192.168.1.19,2024-03-26 16:16:00,success,PUT,0
192.168.1.39,2024-03-07 18:43:00,success,GET,0
192.168.1.45,2024-03-11 14:43:00,success,POST,0
192.168.1.48,2024-03-18 13:03:00,success,POST,0
10.0.0.5,2024-02-18 08:35:00,failure,POST,1
192.168.1.28,2024-02-11 09:53:00,failure,GET,0
192.168.1.49,2024-02-05 15:01:00,success,GET,0
192.168.1.30,2024-03-28 10:37:00,success,POST,0
192.168.1.8,2024-01-05 15:55:00,success,GET,0
192.168.1.2,2024-02-09 18:25:00,success,GET,0
10.0.0.3,2024-02-09 13:49:00,failure,DELETE,1
192.168.1.3,2024-01-12 14:32:00,success,GET,0
192.168.1.47,2024-01-17 14:51:00,success,PUT,0
192.168.1.44,2024-02-26 11:49:00,success,POST,0
192.168.1.13,2024-03-18 13:12:00,success,GET,0
192.168.1.39,2024-03-27 13:07:00,success,GET,0
192.168.1.15,2024-03-25 11:08:00,success,POST,0
192.168.1.28,2024-01-26 16:58:00,success,PUT,0
192.168.1.30,2024-01-11 18:18:00,success,GET,0
10.0.0.2,2024-02-01 10:47:00,success,GET,1
192.168.1.25,2024-01-22 13:32:00,success,GET,0
192.168.1.48,2024-01-23 17:09:00,success,GET,0
192.168.1.39,2024-01-16 09:50:00,success,POST,0
192.168.1.26,2024-01-12 17:39:00,success,PUT,0
192.168.1.24,2024-01-04 11:44:00,failure,GET,0
192.168.1.4,2024-02-18 11:25:00,success,GET,0
192.168.1.41,2024-03-08 09:11:00,failure,GET,0
192.168.1.18,2024-02-26 09:27:00,success,GET,0
192.168.1.4,2024-01-13 08:49:00,success,POST,0
192.168.1.3,2024-02-16 12:36:00,success,PUT,0
192.168.1.21,2024-01-21 15:33:00,success,GET,0
192.168.1.33,2024-01-24 11:03:00,success,POST,0
192.168.1.16,2024-02-02 09:10:00,success,GET,0
192.168.1.26,2024-01-11 18:07:00,success,PUT,0
192.168.1.50,2024-03-06 10:33:00,success,GET,0
192.168.1.47,2024-03-07 17:14:00,success,PUT,0
192.168.1.6,2024-02-24 10:25:00,failure,GET,0
192.168.1.10,2024-01-12 12:01:00,success,GET,0
192.168.1.50,2024-01-11 18:39:00,success,GET,0
192.168.1.10,2024-03-05 09:48:00,success,GET,0
192.168.1.35,2024-01-22 13:12:00,success,GET,0
192.168.1.27,2024-01-21 09:19:00,success,PUT,0
192.168.1.31,2024-03-30 13:07:00,success,GET,0
192.168.1.1,2024-03-12 09:42:00,success,PUT,0
192.168.1.29,2024-01-15 17:00:00,success,GET,0
192.168.1.50,2024-02-09 15:23:00,success,POST,0
192.168.1.42,2024-01-11 15:32:00,failure,GET,0
192.168.1.5,2024-02-26 15:30:00,success,POST,0
192.168.1.46,2024-01-02 13:40:00,success,POST,0
192.168.1.9,2024-02-21 17:54:00,success,PUT,0
192.168.1.6,2024-01-28 14:00:00,success,GET,0
192.168.1.3,2024-03-13 15:10:00,success,GET,0
192.168.1.44,2024-01-30 10:59:00,success,PUT,0
192.168.1.36,2024-01-27 13:56:00,success,PUT,0
192.168.1.39,2024-01-23 16:49:00,success,GET,0
192.168.1.50,2024-01-28 12:53:00,success,PUT,0
192.168.1.24,2024-02-10 10:59:00,success,GET,0
192.168.1.44,2024-01-20 11:09:00,success,GET,0
192.168.1.36,2024-01-13 09:16:00,success,POST,0
192.168.1.34,2024-01-02 13:02:00,success,GET,0
192.168.1.3,2024-02-22 13:39:00,success,GET,0
192.168.1.50,2024-02-17 10:44:00,success,POST,0
192.168.1.4,2024-03-09 18:28:00,failure,POST,0
192.168.1.31,2024-02-04 12:54:00,success,GET,0
192.168.1.10,2024-03-15 11:21:00,failure,GET,0
192.168.1.16,2024-01-22 12:02:00,success,GET,0
192.168.1.11,2024-01-30 12:15:00,success,GET,0
192.168.1.50,2024-02-01 13:54:00,success,GET,0
192.168.1.50,2024-01-23 14:14:00,success,GET,0
192.168.1.23,2024-02-04 18:07:00,failure,PUT,0
192.168.1.19,2024-03-12 10:58:00,success,GET,0
192.168.1.14,2024-03-23 11:36:00,success,GET,0
192.168.1.7,2024-03-06 09:36:00,success,POST,0
192.168.1.36,2024-02-04 12:36:00,failure,GET,0
192.168.1.33,2024-01-05 08:16:00,success,GET,0
192.168.1.18,2024-02-20 11:51:00,success,POST,0
192.168.1.29,2024-03-07 12:38:00,success,PUT,0
192.168.1.47,2024-02-14 12:48:00,success,GET,0
192.168.1.20,2024-01-06 15:04:00,failure,GET,0
192.168.1.10,2024-03-25 16:40:00,success,GET,0
192.168.1.36,2024-03-06 14:35:00,success,GET,0
192.168.1.7,2024-03-19 10:32:00,success,POST,0
192.168.1.5,2024-03-22 12:30:00,success,PUT,0
192.168.1.47,2024-02-26 11:16:00,success,POST,0
192.168.1.35,2024-02-13 14:16:00,failure,POST,0
192.168.1.12,2024-02-23 15:09:00,failure,GET,0
192.168.1.15,2024-03-12 16:39:00,success,POST,0
192.168.1.8,2024-01-29 16:34:00,success,PUT,0
192.168.1.44,2024-03-24 13:01:00,success,POST,0
192.168.1.23,2024-02-22 16:56:00,success,GET,0
10.0.0.7,2024-02-05 12:12:00,failure,DELETE,1
192.168.1.31,2024-02-02 17:13:00,success,PUT,0
192.168.1.26,2024-02-01 17:32:00,success,GET,0
10.0.0.4,2024-01-04 09:58:00,success,GET,1
192.168.1.6,2024-03-22 12:34:00,success,GET,0
192.168.1.49,2024-01-17 14:24:00,success,PUT,0
192.168.1.18,2024-01-02 12:53:00,success,GET,0
192.168.1.4,2024-03-09 14:01:00,success,PUT,0
192.168.1.45,2024-03-02 10:50:00,success,GET,0
192.168.1.19,2024-02-05 09:32:00,success,GET,0
192.168.1.38,2024-01-01 11:37:00,success,GET,0
192.168.1.5,2024-02-16 14:46:00,success,POST,0
192.168.1.6,2024-01-11 13:04:00,success,GET,0
192.168.1.28,2024-01-13 14:19:00,success,POST,0
192.168.1.1,2024-03-27 17:54:00,failure,POST,0
192.168.1.46,2024-02-28 10:25:00,success,GET,0
192.168.1.42,2024-01-01 10:44:00,failure,GET,0
192.168.1.20,2024-03-14 08:56:00,success,GET,0
192.168.1.30,2024-01-06 14:59:00,success,PUT,0
192.168.1.9,2024-02-02 12:17:00,success,GET,0
192.168.1.9,2024-02-08 17:19:00,success,GET,0
192.168.1.32,2024-03-05 09:35:00,success,GET,0
192.168.1.4,2024-01-25 08:11:00,success,GET,0
192.168.1.33,2024-02-16 09:08:00,success,GET,0
192.168.1.48,2024-02-09 16:40:00,success,GET,0
192.168.1.29,2024-03-14 15:08:00,success,GET,0
192.168.1.36,2024-01-13 16:18:00,success,GET,0
10.0.0.9,2024-01-01 11:37:00,failure,DELETE,1
192.168.1.19,2024-01-28 17:34:00,success,PUT,0
192.168.1.12,2024-03-22 18:03:00,success,GET,0
192.168.1.44,2024-03-27 18:31:00,success,POST,0
192.168.1.33,2024-01-26 14:58:00,success,GET,0
192.168.1.33,2024-01-01 08:54:00,success,PUT,0
192.168.1.15,2024-01-20 15:57:00,success,GET,0
192.168.1.33,2024-01-25 15:56:00,success,PUT,0
192.168.1.40,2024-03-15 09:58:00,success,PUT,0
192.168.1.18,2024-01-27 09:59:00,success,POST,0
192.168.1.25,2024-03-24 12:06:00,success,GET,0
192.168.1.14,2024-01-08 14:17:00,success,GET,0
192.168.1.43,2024-02-04 10:08:00,success,GET,0
192.168.1.46,2024-01-23 08:53:00,success,GET,0
192.168.1.33,2024-01-11 08:16:00,failure,POST,0
192.168.1.35,2024-01-02 16:10:00,failure,GET,0
192.168.1.2,2024-01-21 10:18:00,success,GET,0
192.168.1.29,2024-01-06 13:27:00,success,PUT,0
10.0.0.2,2024-02-29 09:53:00,success,GET,1
192.168.1.31,2024-03-08 16:40:00,failure,POST,0
192.168.1.47,2024-01-27 11:25:00,success,GET,0
192.168.1.1,2024-02-24 16:02:00,success,GET,0
192.168.1.7,2024-03-26 17:41:00,success,GET,0
192.168.1.7,2024-03-20 15:21:00,success,PUT,0
192.168.1.18,2024-03-16 16:33:00,success,PUT,0
192.168.1.6,2024-01-05 11:39:00,success,GET,0
192.168.1.3,2024-01-04 14:05:00,failure,GET,0
192.168.1.49,2024-03-08 11:16:00,success,GET,0
192.168.1.2,2024-03-08 16:31:00,success,GET,0
192.168.1.48,2024-02-16 10:08:00,failure,PUT,0
192.168.1.25,2024-02-07 15:35:00,success,GET,0
192.168.1.13,2024-02-22 17:15:00,success,PUT,0
192.168.1.43,2024-03-07 18:11:00,success,GET,0
192.168.1.33,2024-02-12 17:09:00,success,POST,0
192.168.1.23,2024-03-12 12:25:00,failure,PUT,0
192.168.1.29,2024-03-18 12:49:00,success,PUT,0
192.168.1.41,2024-02-17 09:58:00,failure,GET,0
192.168.1.41,2024-02-24 10:51:00,success,GET,0
192.168.1.8,2024-03-24 12:37:00,success,PUT,0
192.168.1.20,2024-02-03 16:23:00,success,GET,0
192.168.1.44,2024-03-05 14:31:00,success,POST,0
192.168.1.26,2024-03-07 15:28:00,success,GET,0
10.0.0.2,2024-01-07 12:42:00,failure,POST,1
192.168.1.40,2024-02-17 17:17:00,success,GET,0
192.168.1.3,2024-01-31 15:08:00,success,POST,0
192.168.1.17,2024-02-16 10:43:00,success,GET,0
10.0.0.7,2024-03-21 08:05:00,failure,POST,1
192.168.1.19,2024-01-30 10:27:00,failure,GET,0
192.168.1.43,2024-01-28 10:16:00,success,GET,0
192.168.1.22,2024-03-29 10:39:00,success,GET,0
192.168.1.5,2024-02-24 09:39:00,success,GET,0
192.168.1.29,2024-03-07 12:52:00,success,GET,0
192.168.1.30,2024-03-02 17:09:00,success,PUT,0
192.168.1.16,2024-03-18 15:03:00,success,PUT,0
192.168.1.11,2024-01-01 09:34:00,success,GET,0
192.168.1.37,2024-01-08 15:08:00,success,POST,0
192.168.1.44,2024-03-06 11:26:00,success,GET,0
192.168.1.50,2024-02-25 16:41:00,failure,PUT,0
192.168.1.42,2024-03-24 18:13:00,success,GET,0
192.168.1.29,2024-03-25 11:56:00,success,GET,0
192.168.1.35,2024-01-02 18:11:00,success,GET,0
192.168.1.40,2024-03-14 16:30:00,success,POST,0
192.168.1.27,2024-03-06 14:02:00,success,GET,0
192.168.1.23,2024-01-03 10:28:00,success,POST,0
192.168.1.34,2024-02-06 18:36:00,success,GET,0
192.168.1.25,2024-02-26 08:40:00,success,PUT,0
192.168.1.25,2024-03-11 12:00:00,success,GET,0
192.168.1.29,2024-01-17 10:20:00,success,GET,0
192.168.1.37,2024-02-02 10:48:00,success,GET,0
192.168.1.38,2024-03-26 16:48:00,success,GET,0
192.168.1.42,2024-03-22 08:06:00,success,GET,0
10.0.0.8,2024-02-05 09:44:00,success,GET,1
192.168.1.40,2024-03-30 15:13:00,success,PUT,0
192.168.1.7,2024-02-29 18:19:00,success,GET,0
192.168.1.11,2024-03-05 09:08:00,success,PUT,0
192.168.1.12,2024-02-04 10:53:00,success,GET,0
192.168.1.3,2024-03-08 15:41:00,failure,POST,0
192.168.1.32,2024-03-08 13:33:00,success,GET,0
192.168.1.22,2024-03-21 17:13:00,success,GET,0
192.168.1.21,2024-02-16 09:15:00,success,GET,0
192.168.1.48,2024-03-16 11:25:00,success,GET,0
192.168.1.47,2024-01-05 15:28:00,success,GET,0
192.168.1.5,2024-02-21 17:50:00,success,POST,0
192.168.1.18,2024-02-17 09:36:00,success,PUT,0
